species_id	count_reads	coverage	relative_abundance	sample	kingdom	phylum	class	order	family	genus	species
Ruminococcus_sp_55468	1	0.024589357726	0.000571596714462	XCB_064	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia sp. KLE 1732
Klebsiella_sp_59419	1	0.0239326057821	0.000556330058963	XCB_064	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Klebsiella	Klebsiella sp. 10982
Erysipelotrichaceae_bacterium_55770	1	0.0245676100629	0.000571091174915	XCB_064	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae		Erysipelotrichaceae bacterium 5_2_54FAA
Bacteroides_ovatus_58035	1	0.0251004016064	0.000583476284732	XCB_064	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
Subdoligranulum_sp_62068	1	0.0252143217347	0.00058612443731	XCB_064	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Subdoligranulum	Subdoligranulum sp. 4_3_54A2FAA
Klebsiella_pneumoniae_54688	1	0.0241475900705	0.000561327518201	XCB_064	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae
Peptoniphilus_sp_58372	1	0.0251458459063	0.000584532669074	XCB_064	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus senegalensis
Enterococcus_faecium_56710	1	0.0188941925219	0.000439208640106	XCB_064	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium
Anaerofustis_stercorihominis_61534	1	0.0239532432691	0.000556809791696	XCB_064	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Anaerofustis	Anaerofustis stercorihominis
Clostridiales_bacterium_62591	1	0.0244872972146	0.000569224246923	XCB_064	Bacteria	Firmicutes	Clostridia	Clostridiales			Clostridiales bacterium 9401234
Klebsiella_pneumoniae_57337	1	0.0239544093499	0.000556836898055	XCB_064	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Klebsiella	Klebsiella sp. 07A044
Peptostreptococcus_stomatis_61922	517	11.8338195255	0.243978446707	XDA_001	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptostreptococcus	Peptostreptococcus stomatis
Bacteroides_thetaiotaomicron_56941	229	5.55473781049	0.114522306171	XDA_001	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. 1_1_6
Sutterella_wadsworthensis_62218	140	3.11877068558	0.064299850599	XDA_001	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	Sutterella wadsworthensis
Streptococcus_gallolyticus_57748	134	3.12949212949	0.0645208951423	XDA_001	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus gallolyticus subsp. gallolyticus
Bacteroides_fragilis_54507	132	3.14430277272	0.0648262469115	XDA_001	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
Escherichia_coli_58110	104	2.45117540687	0.0505360054789	XDA_001	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	Escherichia coli
Bacteroides_salyersiae_54873	101	2.43123471883	0.05012488732	XDA_001	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides salyersiae
Peptoniphilus_sp_58646	73	1.70339068317	0.0351188905763	XDA_001	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus grossensis
Bacteroides_uniformis_57318	66	1.81658468025	0.0374526168534	XDA_001	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis
Coprococcus_comes_61587	47	1.11021505376	0.0228893590734	XDA_001	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	Coprococcus comes
Clostridiales_bacterium_56470	41	1.37359029265	0.0283193794946	XDA_001	Bacteria	Firmicutes	Clostridia	Clostridiales			Clostridiales bacterium VE202-03
Alistipes_onderdonkii_55464	40	0.959741856177	0.0197870456623	XDA_001					Rikenellaceae		
Escherichia_fergusonii_56914	35	0.774702805516	0.0159720863363	XDA_001	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	Escherichia fergusonii
Collinsella_sp_62205	35	0.765365251259	0.015779573515	XDA_001	Bacteria	Actinobacteria	Coriobacteridae	Coriobacterineae	Coriobacteriaceae	Collinsella	Collinsella sp. 4_8_47FAA
Collinsella_aerofaciens_61484	33	0.742629405551	0.0153108274514	XDA_001	Bacteria	Actinobacteria	Coriobacteridae	Coriobacterineae	Coriobacteriaceae	Collinsella	Collinsella aerofaciens
Phascolarctobacterium_sp_59817	31	0.712354450365	0.0146866471921	XDA_001	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium sp. CAG
Bacteroides_vulgatus_57955	23	0.539804041641	0.0111291668191	XDA_001	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides vulgatus
Peptoniphilus_harei_62491	19	0.460418562329	0.0094924724372	XDA_001	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus harei
Parabacteroides_distasonis_56985	16	0.377230332522	0.0077773765589	XDA_001	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas sp. 31_2
Bacteroides_rodentium_59708	15	0.391349124614	0.00806846439883	XDA_001	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides rodentium
Anaerococcus_obesiensis_58051	15	0.356228754249	0.00734438597336	XDA_001	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Anaerococcus	Anaerococcus obesiensis
Clostridium_hathewayi_55515	15	0.347655483618	0.00716763042564	XDA_001	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] hathewayi
Clostridium_symbiosum_54029	13	0.304373177843	0.00627527697119	XDA_001	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum
Peptoniphilus_lacrimalis_56996	13	0.352621852622	0.00727002230282	XDA_001	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus sp. oral taxon 836
Clostridiales_bacterium_52743	13	0.324346405229	0.00668706599526	XDA_001	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Coprobacillus	Coprobacillus sp. 3_3_56FAA
Clostridium_bolteae_57158	13	0.29689608637	0.00612112140379	XDA_001	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] bolteae
Dorea_longicatena_59913	12	0.285195009333	0.00587987971558	XDA_001	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	Dorea longicatena
Alistipes_shahii_62199	10	0.255131038838	0.00526004933813	XDA_001	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes shahii
Ruminococcaceae_bacterium_61777	10	0.229285987018	0.00472720061718	XDA_001	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		Ruminococcaceae bacterium D16
Clostridiales_bacterium_43336	9	0.235306735307	0.00485133068459	XDA_001	Bacteria	Firmicutes	Clostridia	Clostridiales			Clostridiales bacterium VE202-16
Slackia_piriformis_62217	8	0.187838995147	0.00387268592092	XDA_001	Bacteria	Actinobacteria	Coriobacteridae	Coriobacterineae	Coriobacteriaceae	Slackia	Slackia piriformis
Eubacterium_cylindroides_56237	8	0.18325480958	0.0037781735387	XDA_001	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Faecalitalea	Faecalitalea cylindroides
Clostridium_sp_60782	7	0.174402250352	0.00359565988407	XDA_001	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. ATCC 29733
Oscillospiraceae_bacterium_54867	7	0.181349989042	0.00373890175878	XDA_001	Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	Oscillibacter sp. KLE 1728
Anaerostipes_hadrus_55206	7	0.161421219319	0.00332802932057	XDA_001	Bacteria	Firmicutes	Clostridia	Clostridiales			butyrate-producing bacterium SSC/2
Alistipes_finegoldii_56071	7	0.163365346138	0.00336811148006	XDA_001	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes sp. HGB5
Sutterella_wadsworthensis_56828	4	0.0869328986688	0.00179229990278	XDA_001	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	Sutterella wadsworthensis
Peptostreptococcaceae_bacterium_58651	4	0.0834085213033	0.00171963763905	XDA_001	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus obesi
Bacteroides_faecis_58503	4	0.0962105049274	0.00198357677321	XDA_001	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides faecis
Ruminococcus_sp_55468	3	0.0680633421855	0.00140326531669	XDA_001	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia sp. KLE 1732
Finegoldia_magna_61710	3	0.0705906148867	0.00145537022388	XDA_001	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Finegoldia	Finegoldia magna
Bacteroides_xylanisolvens_57185	3	0.0753693096171	0.00155389281121	XDA_001	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. D1
Clostridium_scindens_58238	3	0.074200913242	0.00152980392494	XDA_001	Bacteria	Firmicutes	Clostridia	Clostridiales			Clostridiales bacterium VE202-26
Escherichia_albertii_56276	3	0.0673585086961	0.00138873372953	XDA_001	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	Escherichia albertii
Clostridiales_bacterium_55184	2	0.0520345509418	0.00107279892908	XDA_001	Bacteria	Firmicutes	Clostridia	Clostridiales			Clostridiales bacterium VE202-15
Blautia_wexlerae_56130	2	0.0459363957597	0.000947072959889	XDA_001	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia wexlerae
Gordonibacter_pamelaeae_62044	2	0.0687001923605	0.00141639528848	XDA_001	Bacteria	Actinobacteria	Coriobacteridae	Coriobacterineae	Coriobacteriaceae	Gordonibacter	Gordonibacter pamelaeae
Erysipelotrichaceae_bacterium_56596	2	0.0464292552173	0.00095723426788	XDA_001	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae		Erysipelotrichaceae bacterium 21_3
Bilophila_wadsworthia_57364	1	0.0245242299392	0.000505617270432	XDA_001	Bacteria	delta/epsilon subdivisions	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Bilophila	Bilophila wadsworthia
Roseburia_inulinivorans_61943	1	0.0230356271352	0.000474926672261	XDA_001	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia inulinivorans
Anaeroglobus_geminatus_62348	1	0.0193398136898	0.000398729902334	XDA_001	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Anaeroglobus	Anaeroglobus geminatus
Subdoligranulum_sp_62068	1	0.0252143217347	0.000519844927361	XDA_001	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Subdoligranulum	Subdoligranulum sp. 4_3_54A2FAA
Dorea_formicigenerans_56346	1	0.0206726013848	0.000426208052641	XDA_001	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	Dorea formicigenerans
Holdemania_sp_59514	1	0.0190448569219	0.000392648763957	XDA_001	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemania	Holdemania massiliensis
Intestinimonas_butyriciproducens_60001	1	0.0206195936431	0.000425115189391	XDA_001	Bacteria	Firmicutes	Clostridia	Clostridiales		Intestinimonas	Intestinimonas butyriciproducens
Peptoniphilus_timonensis_58570	1	0.0204412062336	0.00042143736728	XDA_001	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus timonensis
Clostridiales_bacterium_59643	1	0.0187705720132	0.000386993818329	XDA_001	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XIII. Incertae Sedis		Clostridiales bacterium S5-A14a
Streptococcus_anginosus_58032	1	0.0247647350173	0.00051057577561	XDA_001	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus anginosus
Bifidobacterium_adolescentis_56815	1	0.02229952725	0.000459750464257	XDA_001	Bacteria	Actinobacteria	Actinobacteridae	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium stercoris
Bacteroides_thetaiotaomicron_56941	498	11.9455177348	0.320191904079	XDA_029	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. 1_1_6
Peptoniphilus_sp_58646	168	3.94888821813	0.105847403656	XDA_029	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus grossensis
Bacteroides_fragilis_54507	141	3.35276259866	0.0898686406249	XDA_029	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
Bacteroides_uniformis_57318	101	2.80416959475	0.0751639587195	XDA_029	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis
Bacteroides_salyersiae_54873	60	1.44549714751	0.0387456194262	XDA_029	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides salyersiae
Escherichia_coli_58110	52	1.23648784408	0.0331432597528	XDA_029	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	Escherichia coli
Streptococcus_gallolyticus_57748	44	1.01336501337	0.0271625960765	XDA_029	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus gallolyticus subsp. gallolyticus
Parabacteroides_distasonis_56985	40	0.955089213301	0.0256005508141	XDA_029	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas sp. 31_2
Sutterella_wadsworthensis_62218	39	0.874231678487	0.0234332167056	XDA_029	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	Sutterella wadsworthensis
Phascolarctobacterium_sp_59817	25	0.587231103217	0.0157403512553	XDA_029	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium sp. CAG
Bacteroides_rodentium_59708	24	0.647213640005	0.0173481444956	XDA_029	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides rodentium
Ruminococcus_gnavus_57638	24	0.546592353574	0.0146510557626	XDA_029	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		Lachnospiraceae bacterium 2_1_58FAA
Alistipes_onderdonkii_55464	22	0.538414259373	0.0144318472182	XDA_029					Rikenellaceae		
Coprococcus_comes_61587	21	0.489346873755	0.0131166275703	XDA_029	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	Coprococcus comes
Clostridium_sp_60782	19	0.427767731565	0.0114660383513	XDA_029	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. ATCC 29733
Sutterella_wadsworthensis_56828	19	0.407588517613	0.0109251475266	XDA_029	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	Sutterella wadsworthensis
Ruminococcaceae_bacterium_61777	19	0.439767086674	0.0117876733315	XDA_029	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		Ruminococcaceae bacterium D16
Escherichia_fergusonii_56914	15	0.326581074655	0.00875379522689	XDA_029	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	Escherichia fergusonii
Collinsella_aerofaciens_61484	15	0.342264477096	0.00917417872147	XDA_029	Bacteria	Actinobacteria	Coriobacteridae	Coriobacterineae	Coriobacteriaceae	Collinsella	Collinsella aerofaciens
Clostridiales_bacterium_56470	15	0.495217701642	0.0132739913281	XDA_029	Bacteria	Firmicutes	Clostridia	Clostridiales			Clostridiales bacterium VE202-03
Clostridiales_bacterium_52743	15	0.359170751634	0.00962734051449	XDA_029	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Coprobacillus	Coprobacillus sp. 3_3_56FAA
Clostridium_symbiosum_54029	13	0.292711370262	0.00784593962943	XDA_029	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum
Alistipes_shahii_62199	13	0.316703504894	0.00848903333547	XDA_029	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes shahii
Clostridium_scindens_58238	13	0.327418015774	0.00877622889418	XDA_029	Bacteria	Firmicutes	Clostridia	Clostridiales			Clostridiales bacterium VE202-26
Collinsella_sp_62205	13	0.287926284791	0.00771767849734	XDA_029	Bacteria	Actinobacteria	Coriobacteridae	Coriobacterineae	Coriobacteriaceae	Collinsella	Collinsella sp. 4_8_47FAA
Bacteroides_faecis_58503	12	0.270242812151	0.00724368441008	XDA_029	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides faecis
Bacteroides_vulgatus_57955	11	0.273525209226	0.00733166694821	XDA_029	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides vulgatus
Clostridiales_bacterium_43336	11	0.277348777349	0.00743415522747	XDA_029	Bacteria	Firmicutes	Clostridia	Clostridiales			Clostridiales bacterium VE202-16
Alistipes_finegoldii_56071	9	0.21868747499	0.00586177682454	XDA_029	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes sp. HGB5
Anaerostipes_hadrus_55206	8	0.185570071259	0.00497408616147	XDA_029	Bacteria	Firmicutes	Clostridia	Clostridiales			butyrate-producing bacterium SSC/2
Eubacterium_biforme_61684	8	0.175438596491	0.00470251850999	XDA_029	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemanella	Holdemanella biformis
Dorea_longicatena_59913	7	0.160231849887	0.0042949114679	XDA_029	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	Dorea longicatena
Peptoniphilus_lacrimalis_56996	6	0.152575652576	0.00408969203334	XDA_029	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus sp. oral taxon 836
Ruminococcus_torques_62045	6	0.138316656857	0.00370748884292	XDA_029	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	[Ruminococcus] torques
Clostridium_hathewayi_55515	6	0.1370413969	0.00367330632168	XDA_029	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] hathewayi
Holdemania_sp_59514	5	0.114655839134	0.00307327587309	XDA_029	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemania	Holdemania massiliensis
Bacteroides_ovatus_58035	3	0.0731927710843	0.00196188505668	XDA_029	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
Clostridiales_bacterium_52957	3	0.0699749373434	0.00187563309713	XDA_029	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	Anaerotruncus colihominis
Bacteroides_caccae_53434	3	0.0743768291452	0.00199362296989	XDA_029	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides caccae
Bilophila_wadsworthia_57364	2	0.0451245830881	0.00120953536719	XDA_029	Bacteria	delta/epsilon subdivisions	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Bilophila	Bilophila wadsworthia
Prevotella_copri_61740	2	0.0466949666465	0.00125162848638	XDA_029	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella copri
Oscillibacter_sp_60799	2	0.0456289117706	0.00122305357249	XDA_029	Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	Oscillibacter sp. ER4
Intestinimonas_butyriciproducens_60001	2	0.0502916918125	0.00134803638639	XDA_029	Bacteria	Firmicutes	Clostridia	Clostridiales		Intestinimonas	Intestinimonas butyriciproducens
Parabacteroides_johnsonii_55217	2	0.0509839910268	0.00136659302064	XDA_029	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	Parabacteroides johnsonii
Oscillospiraceae_bacterium_54867	2	0.0510628972167	0.00136870805021	XDA_029	Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	Oscillibacter sp. KLE 1728
Prevotella_buccalis_58135	2	0.0503220611916	0.00134885041802	XDA_029	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella buccalis
Bifidobacterium_adolescentis_56815	2	0.0445990545	0.00119544891209	XDA_029	Bacteria	Actinobacteria	Actinobacteridae	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium stercoris
Streptococcus_caballi_59077	1	0.0190163281561	0.000509720420333	XDA_029	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus caballi
Subdoligranulum_sp_62068	1	0.0212808875441	0.000570420475236	XDA_029	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Subdoligranulum	Subdoligranulum sp. 4_3_54A2FAA
Slackia_piriformis_62217	1	0.0223617851365	0.000599393238569	XDA_029	Bacteria	Actinobacteria	Coriobacteridae	Coriobacterineae	Coriobacteriaceae	Slackia	Slackia piriformis
